Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[218]    0.0    0.00    0.00       2         std::allocator<std::string>::~allocator() [218]
                0.00    0.00       2/3           __gnu_cxx::new_allocator<std::string>::~new_allocator() [206]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned int, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [280]
                0.00    0.00       1/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [281]
[219]    0.0    0.00    0.00       2         std::allocator<std::vector<double, std::allocator<double> > >::allocator(std::allocator<std::vector<double, std::allocator<double> > > const&) [219]
                0.00    0.00       2/3           __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > > const&) [207]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Wire*, std::allocator<Wire*> >::_Vector_base(std::allocator<Wire*> const&) [222]
[220]    0.0    0.00    0.00       2         std::_Vector_base<Wire*, std::allocator<Wire*> >::_Vector_impl::_Vector_impl(std::allocator<Wire*> const&) [220]
                0.00    0.00       2/2           std::allocator<Wire*>::allocator(std::allocator<Wire*> const&) [216]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Wire*, std::allocator<Wire*> >::~_Vector_base() [223]
[221]    0.0    0.00    0.00       2         std::_Vector_base<Wire*, std::allocator<Wire*> >::_Vector_impl::~_Vector_impl() [221]
                0.00    0.00       2/2           std::allocator<Wire*>::~allocator() [217]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Wire*, std::allocator<Wire*> >::vector(std::allocator<Wire*> const&) [225]
[222]    0.0    0.00    0.00       2         std::_Vector_base<Wire*, std::allocator<Wire*> >::_Vector_base(std::allocator<Wire*> const&) [222]
                0.00    0.00       2/2           std::_Vector_base<Wire*, std::allocator<Wire*> >::_Vector_impl::_Vector_impl(std::allocator<Wire*> const&) [220]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Wire*, std::allocator<Wire*> >::~vector() [226]
[223]    0.0    0.00    0.00       2         std::_Vector_base<Wire*, std::allocator<Wire*> >::~_Vector_base() [223]
                0.00    0.00       2/7           std::_Vector_base<Wire*, std::allocator<Wire*> >::_M_deallocate(Wire**, unsigned int) [113]
                0.00    0.00       2/2           std::_Vector_base<Wire*, std::allocator<Wire*> >::_Vector_impl::~_Vector_impl() [221]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned int, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [280]
                0.00    0.00       1/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [281]
[224]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [224]
-----------------------------------------------
                0.00    0.00       2/2           Board::Board() [238]
[225]    0.0    0.00    0.00       2         std::vector<Wire*, std::allocator<Wire*> >::vector(std::allocator<Wire*> const&) [225]
                0.00    0.00       2/2           std::_Vector_base<Wire*, std::allocator<Wire*> >::_Vector_base(std::allocator<Wire*> const&) [222]
-----------------------------------------------
                0.00    0.00       2/2           Board::~Board() [239]
[226]    0.0    0.00    0.00       2         std::vector<Wire*, std::allocator<Wire*> >::~vector() [226]
                0.00    0.00       2/17          std::_Vector_base<Wire*, std::allocator<Wire*> >::_M_get_Tp_allocator() [58]
                0.00    0.00       2/17          std::allocator<Wire*>::allocator(std::allocator<Wire*> const&) [57]
                0.00    0.00       2/2           void std::_Destroy<Wire**, Wire*>(Wire**, Wire**, std::allocator<Wire*>) [229]
                0.00    0.00       2/19          std::allocator<Wire*>::~allocator() [56]
                0.00    0.00       2/2           std::_Vector_base<Wire*, std::allocator<Wire*> >::~_Vector_base() [223]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<Wire**>(Wire**, Wire**) [228]
[227]    0.0    0.00    0.00       2         void std::__destroy_aux<Wire**>(Wire**, Wire**, __true_type) [227]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<Wire**, Wire*>(Wire**, Wire**, std::allocator<Wire*>) [229]
[228]    0.0    0.00    0.00       2         void std::_Destroy<Wire**>(Wire**, Wire**) [228]
                0.00    0.00       2/2           void std::__destroy_aux<Wire**>(Wire**, Wire**, __true_type) [227]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Wire*, std::allocator<Wire*> >::~vector() [226]
[229]    0.0    0.00    0.00       2         void std::_Destroy<Wire**, Wire*>(Wire**, Wire**, std::allocator<Wire*>) [229]
                0.00    0.00       2/2           void std::_Destroy<Wire**>(Wire**, Wire**) [228]
-----------------------------------------------
                0.00    0.00       2/2           Board::Print() [237]
[230]    0.0    0.00    0.00       2         bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [230]
-----------------------------------------------
                0.00    0.00       1/1           main [7]
[231]    0.0    0.00    0.00       1         FileExists(std::string) [231]
                0.00    0.00       1/1           stat [2]
-----------------------------------------------
                                   1             AND::gateOutput() [232]
                0.00    0.00       1/1           atexit [5]
[232]    0.0    0.00    0.00       1+1       AND::gateOutput() [232]
                                   1             AND::gateOutput() [232]
-----------------------------------------------
                0.00    0.00       1/1           Board::Parse() [236]
[233]    0.0    0.00    0.00       1         AND::AND(std::string) [233]
                0.00    0.00       1/6           Gate::Gate(std::string) [115]
-----------------------------------------------
                                   1             NOT::gateOutput() [234]
                0.00    0.00       1/1           atexit [5]
[234]    0.0    0.00    0.00       1+1       NOT::gateOutput() [234]
                                   1             NOT::gateOutput() [234]
-----------------------------------------------
                                   1             Wire::set_name(std::string) [235]
                0.00    0.00       1/1           atexit [5]
[235]    0.0    0.00    0.00       1+1       Wire::set_name(std::string) [235]
                                   1             Wire::set_name(std::string) [235]
-----------------------------------------------
                0.00    0.00       1/1           main [7]
[236]    0.0    0.00    0.00       1         Board::Parse() [236]
                0.00    0.00      94/94          std::vector<Gate*, std::allocator<Gate*> >::operator[](unsigned int) [14]
                0.00    0.00      57/105         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [10]
                0.00    0.00      56/56          Gate::get_gateName() [19]
                0.00    0.00      14/43          std::vector<Wire*, std::allocator<Wire*> >::operator[](unsigned int) [27]
                0.00    0.00       9/9           Wire::Wire(std::string, std::string) [96]
                0.00    0.00       9/9           std::vector<Wire*, std::allocator<Wire*> >::push_back(Wire* const&) [98]
                0.00    0.00       9/9           Wire::set_destinationGate(Gate*) [94]
                0.00    0.00       7/7           Gate::setWireOut(Wire*) [110]
                0.00    0.00       7/7           Wire::set_sourceGate(Gate*) [112]
                0.00    0.00       6/6           std::vector<Gate*, std::allocator<Gate*> >::push_back(Gate* const&) [126]
                0.00    0.00       6/9           Wire::get_name() [95]
                0.00    0.00       6/6           Gate::setWireZero(Wire*) [114]
                0.00    0.00       6/7           Gate::get_OutputWire() [111]
                0.00    0.00       3/3           NOT::NOT(std::string) [204]
                0.00    0.00       3/3           Gate::setWireOne(Wire*) [205]
                0.00    0.00       2/2           OR::OR(std::string) [209]
                0.00    0.00       1/1           AND::AND(std::string) [233]
-----------------------------------------------
                0.00    0.00       1/1           main [7]
[237]    0.0    0.00    0.00       1         Board::Print() [237]
